abs_x,abs_y,efficiency,potential_flux,absorbed_flux,cos_factor,shadow_losses,missing_losses
-0.76,0.48,37.036874,69423.19999999998,55896.03999999999,44.83558300000001,6638.1138,
-0.76,0.5,37.075486000000005,69423.19999999998,55954.31,44.804895,6439.4725,
-0.74,-0.5,37.195396,69423.19999999998,56135.3,44.799371,6414.9542,
-0.74,-0.48,37.16542199999999,69423.19999999998,56090.06,44.82997199999999,6605.480200000001,
-0.74,-0.46,37.131992,69423.19999999998,56039.59,44.85942900000001,6799.189300000001,
-0.74,-0.44,37.085052,69423.19999999998,55968.76,44.88851299999999,7004.304,
-0.74,-0.42,37.02587700000001,69423.19999999998,55879.450000000004,44.91589,7212.478000000001,
-0.74,-0.4,36.973434000000005,69423.19999999998,55800.31999999999,44.941871000000006,7414.585599999999,
-0.74,-0.38,36.919703999999996,69423.19999999998,55719.2,44.96708999999999,7606.6067,
-0.74,-0.36,36.93727499999999,69423.19999999998,55745.72,44.99102899999999,7699.700900000001,
-0.74,-0.34,37.016866,69423.19999999998,55865.87,45.014148,7698.456300000001,
-0.74,-0.32,37.081549,69423.19999999998,55963.5,45.036054,7692.6486,
-0.74,-0.3,37.132935,69423.19999999998,56041.04,45.05643400000001,7697.5267,
-0.74,-0.28,37.185192,69423.19999999998,56119.86000000001,45.075575,7705.286900000001,
-0.74,-0.26,37.25349599999999,69423.19999999998,56223.009999999995,45.09345299999999,7697.389199999998,
-0.74,-0.24,37.30605799999999,69423.19999999998,56302.28,45.11032800000001,7694.3884,
-0.74,-0.22,37.339788000000006,69423.19999999998,56353.200000000004,45.125637000000005,7711.2456,
-0.74,-0.2,37.379308,69423.19999999998,56412.83,45.139899,7727.713599999999,
-0.74,-0.18,37.42845000000001,69423.19999999998,56486.98999999999,45.15231099999999,7705.4049,
-0.74,-0.16,37.472701,69423.19999999998,56553.810000000005,45.163901,7696.849400000001,
-0.74,-0.14,37.510796000000006,69423.19999999998,56611.29,45.174249,7704.316700000001,
-0.74,-0.12,37.533795999999995,69423.19999999998,56646.0,45.18293500000001,7715.5358,
-0.74,-0.1,37.550401,69423.19999999998,56671.03,45.19033600000001,7729.5585,
-0.74,-0.08,37.568230000000014,69423.19999999998,56697.95999999999,45.196706000000006,7741.7851,
-0.74,-0.06,37.600685,69423.19999999998,56746.95,45.20154099999999,7729.081600000001,
-0.74,-0.04,37.615207999999996,69423.19999999998,56768.880000000005,45.205271999999994,7720.6726,
-0.74,-0.02,37.622049,69423.19999999998,56779.2,45.20735,7725.5353,
-0.74,0.0,37.62483300000001,69423.19999999998,56783.40000000001,45.207158,7726.2907,
-0.74,0.02,37.62547,69423.19999999998,56784.35999999999,45.206548999999995,7729.776800000001,
-0.74,0.04,37.63205800000001,69423.19999999998,56794.299999999996,45.204283999999994,7714.185500000001,
-0.74,0.06,37.61178100000001,69423.19999999998,56763.68,45.200971,7730.125800000002,
-0.74,0.08,37.589386000000005,69423.19999999998,56729.920000000006,45.19709100000001,7743.543500000001,
-0.74,0.1,37.557281,69423.19999999998,56681.43000000001,45.190969,7741.3949,
-0.74,0.12,37.542353000000006,69423.19999999998,56658.95,45.183105,7730.1813,
-0.74,0.14,37.49627300000001,69423.19999999998,56589.39,45.17467499999999,7741.435300000002,
-0.74,0.16,37.46310600000001,69423.19999999998,56539.31,45.164488000000006,7739.073700000001,
-0.74,0.18,37.433158000000006,69423.19999999998,56494.13,45.152595,7729.7118,
-0.74,0.2,37.377841,69423.19999999998,56410.659999999996,45.13941700000001,7754.0825,
-0.74,0.22,37.337259,69423.19999999998,56349.38,45.12499199999999,7743.8187,
-0.74,0.24,37.288314,69423.19999999998,56275.5,45.109731999999994,7729.347900000001,
-0.74,0.26,37.232333000000004,69423.19999999998,56191.0,45.093008,7725.194500000001,
-0.74,0.28,37.18075100000001,69423.19999999998,56113.200000000004,45.07513800000001,7720.425700000001,
-0.74,0.3,37.135251,69423.19999999998,56044.49,45.056135,7717.0569000000005,
-0.74,0.32,37.070406000000006,69423.19999999998,55946.65,45.035842,7724.459,
-0.74,0.34,36.97399099999999,69423.19999999998,55801.15000000001,45.014053000000004,7750.881999999999,
-0.74,0.36,36.898955,69423.19999999998,55687.92999999999,44.991227,7754.7051,
-0.74,0.38,36.88541500000001,69423.19999999998,55667.49,44.967411000000006,7660.3793000000005,
-0.74,0.4,36.935427000000004,69423.19999999998,55742.94,44.942344999999996,7452.321200000001,
-0.74,0.42,36.991238,69423.19999999998,55827.17999999999,44.91594800000001,7239.653899999999,
-0.74,0.44,37.046910999999994,69423.19999999998,55911.16999999999,44.88872,7033.4278,
-0.74,0.46,37.099018,69423.19999999998,55989.83999999999,44.860625999999996,6823.3719,
-0.74,0.48,37.13193600000001,69423.19999999998,56039.51000000001,44.831271,6636.715499999999,
-0.74,0.5,37.17290800000001,69423.19999999998,56101.34999999999,44.800242,6436.467700000001,
-0.72,-0.5,37.285671,69423.19999999998,56271.54000000001,44.793468,6403.3141,
-0.72,-0.48,37.257873999999994,69423.19999999998,56229.55,44.82425399999998,6594.0957,
-0.72,-0.46,37.224651,69423.19999999998,56179.44,44.85393800000001,6787.146900000002,
-0.72,-0.44,37.17542000000001,69423.19999999998,56105.16,44.883173000000006,6992.493700000001,
-0.72,-0.42,37.118481,69423.19999999998,56019.18,44.910946,7202.913500000001,
-0.72,-0.4,37.072044,69423.19999999998,55949.149999999994,44.93709600000001,7403.378100000001,
-0.72,-0.38,37.01425199999999,69423.19999999998,55861.94999999999,44.962345,7600.1716,
-0.72,-0.36,37.03124,69423.19999999998,55887.58000000001,44.986468,7693.0353,
-0.72,-0.34,37.10861,69423.19999999998,56004.33,45.009829999999994,7691.061900000001,
-0.72,-0.32,37.174551,69423.19999999998,56103.82,45.03189999999999,7685.506400000001,
-0.72,-0.3,37.229378000000004,69423.19999999998,56186.60999999999,45.052482,7687.238,
-0.72,-0.28,37.284259999999996,69423.19999999998,56269.40999999999,45.071784000000015,7694.735100000001,
-0.72,-0.26,37.347552,69423.19999999998,56364.89000000001,45.089626,7694.1647,
-0.72,-0.24,37.404895999999994,69423.19999999998,56451.47000000001,45.106511999999995,7687.6034,
-0.72,-0.22,37.43754500000001,69423.19999999998,56500.729999999996,45.121992,7708.055099999999,
-0.72,-0.2,37.476110999999996,69423.19999999998,56558.93000000001,45.136222,7725.590200000001,
-0.72,-0.18,37.527074,69423.19999999998,56635.869999999995,45.148838,7702.707,
-0.72,-0.16,37.570125999999995,69423.19999999998,56700.85999999999,45.16054400000001,7694.4206,
-0.72,-0.14,37.60822099999999,69423.19999999998,56758.31999999999,45.170952,7698.7247,
-0.72,-0.12,37.629348,69423.19999999998,56790.20999999999,45.17968199999999,7713.925300000001,
-0.72,-0.1,37.646678,69423.19999999998,56816.36000000001,45.187307000000004,7727.5446999999995,
-0.72,-0.08,37.665955,69423.19999999998,56845.43000000001,45.19365499999999,7737.499000000001,
-0.72,-0.06,37.693341,69423.19999999998,56886.81,45.198588,7726.9857999999995,
-0.72,-0.04,37.70921,69423.19999999998,56910.740000000005,45.202220999999994,7716.8477,
-0.72,-0.02,37.719923,69423.19999999998,56926.89000000001,45.204232,7722.669599999999,
-0.72,0.0,37.723681,69423.19999999998,56932.590000000004,45.204269000000004,7723.1461,
-0.72,0.02,37.727447000000005,69423.19999999998,56938.24000000001,45.20362800000001,7720.338000000001,
-0.72,0.04,37.735023000000005,69423.19999999998,56949.67,45.201330999999996,7704.2521,
-0.72,0.06,37.715482,69423.19999999998,56920.22,45.198177000000015,7722.4489,
-0.72,0.08,37.690647999999996,69423.19999999998,56882.72,45.194056,7731.8248,
-0.72,0.1,37.658777,69423.19999999998,56834.63000000001,45.187907,7732.950099999999,
-0.72,0.12,37.64349,69423.19999999998,56811.54,45.179938,7721.5592,
-0.72,0.14,37.597194,69423.19999999998,56741.659999999996,45.171523,7739.2467,
-0.72,0.16,37.562493999999994,69423.19999999998,56689.28,45.16134100000001,7739.337400000001,
-0.72,0.18,37.526714,69423.19999999998,56635.28999999999,45.149314999999994,7731.7815,
-0.72,0.2,37.473053,69423.19999999998,56554.329999999994,45.13608599999999,7754.083699999999,
-0.72,0.22,37.435945000000004,69423.19999999998,56498.33000000001,45.12166500000001,7739.9608,
-0.72,0.24,37.388672,69423.19999999998,56426.96,45.106267,7720.0435,
-0.72,0.26,37.32904899999999,69423.19999999998,56336.99999999999,45.089357,7721.3713,
-0.72,0.28,37.278762,69423.19999999998,56261.119999999995,45.07134599999999,7717.118399999999,
-0.72,0.3,37.230532999999994,69423.19999999998,56188.33000000001,45.052206999999996,7711.6154,
-0.72,0.32,37.159855000000015,69423.19999999998,56081.65999999999,45.031782000000014,7720.1412,
-0.72,0.34,37.068183999999995,69423.19999999998,55943.30000000002,45.00992,7747.9024,
-0.72,0.36,36.99025800000001,69423.19999999998,55825.69000000001,44.98695299999999,7751.5458,
-0.72,0.38,36.976828,69423.19999999998,55805.42,44.96269900000001,7650.389700000001,
-0.72,0.4,37.028286,69423.19999999998,55883.11,44.937521,7439.713299999999,
-0.72,0.42,37.085674000000004,69423.19999999998,55969.71000000001,44.91115799999999,7227.493200000001,
-0.72,0.44,37.13980999999999,69423.19999999998,56051.4,44.88368100000001,7019.7733,
-0.72,0.46,37.192806000000004,69423.19999999998,56131.38,44.85535499999999,6808.5336,
-0.72,0.48,37.227261,69423.19999999998,56183.38,44.825736000000006,6620.666699999999,
-0.72,0.5,37.2656,69423.19999999998,56241.23,44.79451500000001,6423.0621,
-0.7,-0.5,37.375103,69423.19999999998,56406.469999999994,44.786640000000006,6390.603499999999,
-0.7,-0.48,37.34353299999999,69423.19999999998,56358.92,44.817579,6583.6161999999995,
-0.7,-0.46,37.312202,69423.19999999998,56311.58000000001,44.847632,6775.9754,
-0.7,-0.44,37.26584599999998,69423.19999999998,56241.62000000002,44.876844999999996,6980.1293000000005,
-0.7,-0.42,37.205151,69423.19999999998,56150.03,44.904967,7194.9974999999995,
-0.7,-0.4,37.159209999999995,69423.19999999998,56080.67,44.931484999999995,7396.3306999999995,
-0.7,-0.38,37.10716399999999,69423.19999999998,56002.130000000005,44.95673400000001,7589.596100000001,
-0.7,-0.36,37.123019,69423.19999999998,56026.04,44.980953,7683.604999999999,
-0.7,-0.34,37.19979599999999,69423.19999999998,56141.94000000001,45.00451,7683.3168000000005,
-0.7,-0.32,37.274834000000006,69423.19999999998,56255.200000000004,45.026643,7670.376,
-0.7,-0.3,37.32725,69423.19999999998,56334.31,45.04745400000001,7674.5557,
-0.7,-0.28,37.38399399999999,69423.19999999998,56419.91,45.066917,7678.3179,
-0.7,-0.26,37.44378699999999,69423.19999999998,56510.170000000006,45.085048,7683.720700000001,
-0.7,-0.24,37.50088,69423.19999999998,56596.299999999996,45.101997999999995,7675.269400000001,
-0.7,-0.22,37.53818200000001,69423.19999999998,56652.600000000006,45.117501000000004,7695.92,
-0.7,-0.2,37.574473,69423.19999999998,56707.43,45.131538,7716.373199999999,
-0.7,-0.18,37.627907,69423.19999999998,56788.02,45.14433799999999,7694.1646,
-0.7,-0.16,37.669134,69423.19999999998,56850.23999999998,45.15607899999999,7685.613,
-0.7,-0.14,37.709506999999995,69423.19999999998,56911.22,45.16654199999999,7686.1495,
-0.7,-0.12,37.728672,69423.19999999998,56940.149999999994,45.175406,7703.603799999999,
-0.7,-0.1,37.745740000000005,69423.19999999998,56965.86000000001,45.183162,7718.267700000001,
-0.7,-0.08,37.767462999999985,69423.19999999998,56998.659999999996,45.189519999999995,7727.171700000001,
-0.7,-0.06,37.794631,69423.19999999998,57039.659999999996,45.194396999999995,7713.291400000002,
-0.7,-0.04,37.815903000000006,69423.19999999998,57071.78999999999,45.197755,7695.9838,
-0.7,-0.02,37.823506,69423.19999999998,57083.23999999999,45.19981399999999,7702.8115,
-0.7,0.0,37.825512,69423.19999999998,57086.26,45.200019999999995,7701.5468,
-0.7,0.02,37.826221000000004,69423.19999999998,57087.340000000004,45.19950699999999,7706.230499999999,
-0.7,0.04,37.835133,69423.19999999998,57100.77,45.197235,7688.1374,
-0.7,0.06,37.81323199999999,69423.19999999998,57067.77,45.194114,7705.6801000000005,
-0.7,0.08,37.78909,69423.19999999998,57031.33000000002,45.189796,7710.4991,
-0.7,0.1,37.758041999999996,69423.19999999998,56984.44,45.183780000000006,7716.3002,
-0.7,0.12,37.74258399999999,69423.19999999998,56961.14000000001,45.175839,7705.905500000001,
-0.7,0.14,37.692381000000005,69423.19999999998,56885.35,45.16716699999999,7724.7397,
-0.7,0.16,37.660219999999995,69423.19999999998,56836.799999999996,45.157055,7726.058999999998,
-0.7,0.18,37.62234800000001,69423.19999999998,56779.66,45.145025999999994,7719.9725,
-0.7,0.2,37.568919,69423.19999999998,56698.969999999994,45.131682000000005,7743.624200000001,
-0.7,0.22,37.530745,69423.19999999998,56641.38,45.117132000000005,7732.185599999999,
-0.7,0.24,37.482702999999994,69423.19999999998,56568.89,45.10154299999999,7710.424700000001,
-0.7,0.26,37.423401,69423.19999999998,56479.369999999995,45.084589,7711.5505,
-0.7,0.28,37.376510999999994,69423.19999999998,56408.62999999999,45.066379999999995,7701.338199999998,
-0.7,0.3,37.324467999999996,69423.19999999998,56330.060000000005,45.047049,7695.7647000000015,
-0.7,0.32,37.257895999999995,69423.19999999998,56229.58,45.026585,7699.9638,
-0.7,0.34,37.163427000000006,69423.19999999998,56087.05999999999,45.00456600000001,7729.977899999999,
-0.7,0.36,37.08120399999999,69423.19999999998,55962.96000000001,44.98140000000001,7736.312900000001,
-0.7,0.38,37.070769,69423.19999999998,55947.19,44.95710100000001,7633.0157,
-0.7,0.4,37.12078299999999,69423.19999999998,56022.670000000006,44.931636000000005,7421.7534,
-0.7,0.42,37.178198,69423.19999999998,56109.36000000001,44.905359000000004,7213.3626,
-0.7,0.44,37.2292,69423.19999999998,56186.28,44.877669999999995,7008.675399999998,
