abs_x,abs_y,efficiency,potential_flux,absorbed_flux,cos_factor,shadow_losses,missing_losses
-0.78,0.48,36.875773,78478.4,55601.56,50.14532299999999,11033.991,
-0.78,0.5,36.695361999999996,78478.4,55335.200000000004,50.141516,11222.613000000001,
-0.76,-0.5,42.365896000000006,78478.4,64084.09,48.67630200000001,1326.8056939999997,
-0.76,-0.48,42.407182999999996,78478.4,64148.66000000001,48.737378,1416.08104,
-0.76,-0.46,42.480879,78478.4,64252.87999999999,48.80001300000001,1510.29168,
-0.76,-0.44,42.473697,78478.4,64242.47,48.856133,1604.8191899999997,
-0.76,-0.42,42.493835999999995,78478.4,64257.25,48.915069,1718.7749000000001,
-0.76,-0.4,42.520319,78478.4,64298.09,48.973552000000005,1836.59258,
-0.76,-0.38,42.550997,78478.4,64348.45999999999,49.030464999999985,1955.7075000000002,
-0.76,-0.36,42.535267999999995,78478.4,64314.479999999996,49.086169000000005,2084.6649,
-0.76,-0.34,42.518343,78478.4,64283.31999999999,49.13910500000001,2239.5246,
-0.76,-0.32,42.51173499999999,78478.4,64255.14000000001,49.192752,2382.7849,
-0.76,-0.3,42.4817,78478.4,64210.310000000005,49.245863,2535.3396,
-0.76,-0.28,42.452404,78478.4,64159.590000000004,49.298339999999996,2713.5284,
-0.76,-0.26,42.420662,78478.4,64105.87,49.347576000000004,2878.1645999999996,
-0.76,-0.24,42.350069999999995,78478.4,63993.46,49.393423999999996,3072.5541000000003,
-0.76,-0.22,42.314941000000005,78478.4,63935.31,49.442631,3241.4468999999995,
-0.76,-0.2,42.23362,78478.4,63807.35,49.486521,3410.4258999999997,
-0.76,-0.18,42.173105,78478.4,63708.78,49.529986,3598.2531000000004,
-0.76,-0.16,42.117105,78478.4,63623.19,49.574602,3818.0532,
-0.76,-0.14,42.019122,78478.4,63462.399999999994,49.616195,4020.9737999999998,
-0.76,-0.12,41.935642,78478.4,63336.1,49.65774400000001,4236.3754,
-0.76,-0.1,41.80731,78478.4,63126.26000000001,49.692938999999996,4482.7831,
-0.76,-0.08,41.71044500000001,78478.4,62975.77999999999,49.730624999999996,4693.121899999999,
-0.76,-0.06,41.611630999999996,78478.4,62818.39,49.768712,4917.267199999999,
-0.76,-0.04,41.494968,78478.4,62628.11999999999,49.80514900000001,5187.8984,
-0.76,-0.02,41.35823399999999,78478.4,62417.69,49.837194,5423.536700000001,
-0.76,0.0,41.233276,78478.4,62219.28,49.87014,5667.7638,
-0.76,0.02,41.053395,78478.4,61944.44,49.89774799999999,5933.4783,
-0.76,0.04,40.92188099999999,78478.4,61743.81,49.92726699999999,6149.695300000001,
-0.76,0.06,40.778718000000005,78478.4,61522.85,49.955439,6410.0019999999995,
-0.76,0.08,40.615978000000005,78478.4,61273.520000000004,49.981457,6666.263000000001,
-0.76,0.1,40.46459,78478.4,61044.229999999996,50.004391999999996,6912.8150000000005,
-0.76,0.12,40.30222899999999,78478.4,60795.18000000001,50.02790100000001,7136.1050000000005,
-0.76,0.14,40.116419,78478.4,60512.880000000005,50.049699000000004,7417.910000000001,
-0.76,0.16,39.943768000000006,78478.4,60246.799999999996,50.069700000000005,7664.860000000001,
-0.76,0.18,39.788551000000005,78478.4,60010.79,50.087869999999995,7899.102999999999,
-0.76,0.2,39.59734100000001,78478.4,59717.74,50.105945999999996,8185.029,
-0.76,0.22,39.44737,78478.4,59489.44000000001,50.120341,8409.151999999998,
-0.76,0.24,39.24306500000001,78478.4,59171.35,50.135391999999996,8688.591,
-0.76,0.26,39.0514,78478.4,58886.2,50.14704699999999,8932.149000000001,
-0.76,0.28,38.858123,78478.4,58583.47000000001,50.16037,9198.717,
-0.76,0.3,38.66558800000001,78478.4,58286.81,50.169540000000005,9435.037,
-0.76,0.32,38.49247200000001,78478.4,58018.74,50.17807699999999,9697.515,
-0.76,0.34,38.262778000000004,78478.4,57670.880000000005,50.184132000000005,9958.751999999999,
-0.76,0.36,38.06776700000001,78478.4,57385.200000000004,50.188250999999994,10168.380000000001,
-0.76,0.38,37.87582400000001,78478.4,57096.67,50.191595,10377.315,
-0.76,0.4,37.668408,78478.4,56788.380000000005,50.19412199999999,10606.619000000002,
-0.76,0.42,37.454464,78478.4,56468.32,50.195004,10821.553,
-0.76,0.44,37.266139,78478.4,56188.06999999999,50.196645,11050.198999999999,
-0.76,0.46,37.077605999999996,78478.4,55910.9,50.193629,11203.411000000002,
-0.76,0.48,36.885784,78478.4,55628.03,50.191992,11417.359000000002,
-0.76,0.5,36.682314,78478.4,55324.81,50.18868400000001,11594.283,
-0.74,-0.5,42.60362299999999,78478.4,64438.100000000006,48.719048,1352.8541790000002,
-0.74,-0.48,42.67888199999999,78478.4,64545.880000000005,48.781941999999994,1445.35451,
-0.74,-0.46,42.68461599999999,78478.4,64558.729999999996,48.840046,1541.5147699999998,
-0.74,-0.44,42.722032000000006,78478.4,64610.36999999999,48.901016999999996,1654.7830899999997,
-0.74,-0.42,42.72213299999999,78478.4,64599.060000000005,48.959438,1777.7948000000001,
-0.74,-0.4,42.741193,78478.4,64615.0,49.016273,1901.4554899999998,
-0.74,-0.38,42.75824599999999,78478.4,64648.09,49.075177,2026.5424000000003,
-0.74,-0.36,42.746276,78478.4,64626.200000000004,49.131240999999996,2177.2731000000003,
-0.74,-0.34,42.746735,78478.4,64617.29,49.184379,2329.2861000000003,
-0.74,-0.32,42.715412,78478.4,64553.78,49.240085,2493.5238,
-0.74,-0.3,42.677738000000005,78478.4,64492.009999999995,49.29232100000001,2668.1203000000005,
-0.74,-0.28,42.63077,78478.4,64414.67,49.340336,2830.0146999999997,
-0.74,-0.26,42.579949,78478.4,64335.880000000005,49.389845,3017.7355000000002,
-0.74,-0.24,42.526015,78478.4,64240.10999999999,49.440228,3219.9243999999994,
-0.74,-0.22,42.48767,78478.4,64186.920000000006,49.490141,3377.096899999999,
-0.74,-0.2,42.414409000000006,78478.4,64069.8,49.531862000000004,3575.5084000000006,
-0.74,-0.18,42.307109000000004,78478.4,63898.060000000005,49.575922,3790.0875,
-0.74,-0.16,42.237078000000004,78478.4,63790.619999999995,49.62214899999999,4016.2563000000005,
-0.74,-0.14,42.162377,78478.4,63667.579999999994,49.664957,4219.5427,
-0.74,-0.12,42.079139000000005,78478.4,63534.61,49.704457000000005,4449.9112000000005,
-0.74,-0.1,41.950038000000006,78478.4,63333.03999999999,49.7453,4719.4642,
-0.74,-0.08,41.836519,78478.4,63154.27,49.780795999999995,4943.4808,
-0.74,-0.06,41.697268,78478.4,62935.84,49.816951,5175.532099999999,
-0.74,-0.04,41.594456,78478.4,62775.77,49.853149,5414.2222,
-0.74,-0.02,41.45904900000001,78478.4,62553.53,49.88728999999999,5695.1154000000015,
-0.74,0.0,41.325262,78478.4,62344.07,49.91935300000001,5929.6897,
-0.74,0.02,41.178222999999996,78478.4,62118.11,49.947693,6181.470899999999,
-0.74,0.04,41.03108499999999,78478.4,61896.709999999985,49.978752,6431.623,
-0.74,0.06,40.848574000000006,78478.4,61617.09,50.004127000000004,6717.303,
-0.74,0.08,40.695273000000014,78478.4,61384.18,50.030234,6962.236000000001,
-0.74,0.1,40.54287200000001,78478.4,61154.94,50.054258000000004,7214.414,
-0.74,0.12,40.364351,78478.4,60885.08,50.080269,7488.93,
-0.74,0.14,40.197429,78478.4,60627.86000000001,50.099847999999994,7734.406999999999,
-0.74,0.16,40.017568,78478.4,60350.17,50.120397,7997.476000000001,
-0.74,0.18,39.813243,78478.4,60041.64,50.138208000000006,8288.909,
-0.74,0.2,39.66957399999999,78478.4,59819.369999999995,50.154622999999994,8499.692000000001,
-0.74,0.22,39.486299,78478.4,59539.49,50.170566,8760.858000000002,
-0.74,0.24,39.263450999999996,78478.4,59195.72999999999,50.1854,9062.145999999999,
-0.74,0.26,39.109899000000006,78478.4,58965.729999999996,50.19788,9307.518999999998,
-0.74,0.28,38.92016100000001,78478.4,58666.369999999995,50.20989,9566.458,
-0.74,0.3,38.691321,78478.4,58329.67999999999,50.217201,9805.743,
-0.74,0.32,38.487151,78478.4,58008.740000000005,50.225234,10079.031,
-0.74,0.34,38.306335,78478.4,57736.96000000001,50.23378700000001,10338.247000000001,
-0.74,0.36,38.09464699999999,78478.4,57423.7,50.238510000000005,10546.638,
-0.74,0.38,37.854864,78478.4,57064.50000000001,50.24155100000001,10802.074,
-0.74,0.4,37.677839,78478.4,56796.299999999996,50.243387,11004.472,
-0.74,0.42,37.476661,78478.4,56507.74999999999,50.24344800000001,11191.118,
-0.74,0.44,37.28749499999999,78478.4,56224.63999999999,50.24540300000001,11425.859,
-0.74,0.46,37.081896,78478.4,55923.25,50.243525,11590.089999999998,
-0.74,0.48,36.871859,78478.4,55601.23,50.238575000000004,11791.492000000002,
-0.74,0.5,36.670482,78478.4,55311.04,50.235802,11987.394,
-0.72,-0.5,42.84371499999999,78478.4,64792.04,48.76072800000001,1377.057831,
-0.72,-0.48,42.892849,78478.4,64867.259999999995,48.82262000000001,1474.3677400000001,
-0.72,-0.46,42.916043,78478.4,64890.37999999999,48.884679999999996,1600.2325,
-0.72,-0.44,42.932821000000004,78478.4,64917.24999999999,48.94453,1706.4315000000001,
-0.72,-0.42,42.93271000000001,78478.4,64909.78999999999,49.00309,1835.4741100000003,
-0.72,-0.4,42.96711599999999,78478.4,64954.079999999994,49.061766999999996,1954.5148,
-0.72,-0.38,42.968847000000004,78478.4,64957.02,49.119178999999995,2098.3273,
-0.72,-0.36,42.94732299999999,78478.4,64915.16,49.175886,2246.9125,
-0.72,-0.34,42.92429899999999,78478.4,64871.03,49.23075299999999,2442.0084000000006,
-0.72,-0.32,42.875183,78478.4,64783.55,49.283259,2621.8532,
-0.72,-0.3,42.87612,78478.4,64778.520000000004,49.337419,2774.7785999999996,
-0.72,-0.28,42.83043300000001,78478.4,64708.990000000005,49.388799,2954.4683999999993,
-0.72,-0.26,42.762344,78478.4,64597.84999999999,49.43830499999999,3142.4479,
-0.72,-0.24,42.695332,78478.4,64487.280000000006,49.488971,3376.365,
-0.72,-0.22,42.641163000000006,78478.4,64404.049999999996,49.535185,3543.1881000000008,
-0.72,-0.2,42.575354,78478.4,64299.52000000001,49.581954,3739.0339,
-0.72,-0.18,42.480125,78478.4,64154.240000000005,49.62582799999999,3967.4068999999995,
-0.72,-0.16,42.406609,78478.4,64030.18,49.670956999999994,4193.2025,
-0.72,-0.14,42.31972999999999,78478.4,63893.36,49.712616,4415.5479000000005,
-0.72,-0.12,42.21877700000001,78478.4,63734.73,49.75292400000001,4664.808599999999,
-0.72,-0.1,42.063649000000005,78478.4,63487.740000000005,49.79019,4943.0837,
-0.72,-0.08,41.961791000000005,78478.4,63334.23000000001,49.828781,5176.02,
-0.72,-0.06,41.81350699999999,78478.4,63095.64,49.865694999999995,5413.2467,
-0.72,-0.04,41.720893000000004,78478.4,62950.51000000001,49.902516000000006,5676.9724,
-0.72,-0.02,41.54863399999999,78478.4,62682.07000000001,49.93624499999999,5959.0232000000005,
-0.72,0.0,41.42561900000001,78478.4,62484.63999999999,49.967,6217.022,
-0.72,0.02,41.264545000000005,78478.4,62233.43,49.997718000000006,6500.4839999999995,
-0.72,0.04,41.109322,78478.4,62005.39000000001,50.025461,6724.599,
-0.72,0.06,40.93248199999999,78478.4,61737.39,50.053519,7019.820000000001,
-0.72,0.08,40.74515900000001,78478.4,61447.52999999999,50.079737,7294.73,
-0.72,0.1,40.599517999999996,78478.4,61229.87,50.105608000000004,7530.2970000000005,
-0.72,0.12,40.43852600000001,78478.4,60982.26,50.12760800000001,7789.488,
-0.72,0.14,40.25136,78478.4,60703.979999999996,50.150182,8060.788,
-0.72,0.16,40.081886000000004,78478.4,60438.15,50.169951999999995,8350.016,
-0.72,0.18,39.87835900000001,78478.4,60136.74,50.187310000000004,8621.545,
-0.72,0.2,39.721089,78478.4,59894.67999999999,50.20461,8860.8,
-0.72,0.22,39.502784,78478.4,59563.229999999996,50.21977999999999,9115.791,
-0.72,0.24,39.31933399999999,78478.4,59280.29999999999,50.234151000000004,9400.058000000003,
-0.72,0.26,39.106902,78478.4,58951.07000000001,50.245360999999995,9659.903,
-0.72,0.28,38.920083999999996,78478.4,58668.18,50.257199,9928.369,
-0.72,0.3,38.71292,78478.4,58354.570000000014,50.26602600000001,10209.543000000001,
-0.72,0.32,38.518202,78478.4,58055.780000000006,50.27436,10450.564,
-0.72,0.34,38.307232000000006,78478.4,57743.75000000001,50.279788,10693.366,
-0.72,0.36,38.10061199999999,78478.4,57432.72,50.285852999999996,10936.636999999999,
-0.72,0.38,37.894981,78478.4,57125.719999999994,50.29140100000001,11156.969999999998,
-0.72,0.4,37.680600000000005,78478.4,56813.09999999999,50.29082599999999,11379.778,
-0.72,0.42,37.462975,78478.4,56481.42999999999,50.292381,11608.730000000001,
-0.72,0.44,37.31882,78478.4,56272.94999999999,50.291564,11751.655999999999,
-0.72,0.46,37.094553,78478.4,55940.96000000001,50.28958500000001,11987.526999999998,
-0.72,0.48,36.892832999999996,78478.4,55643.38000000001,50.287800999999995,12149.87,
-0.72,0.5,36.686468999999995,78478.4,55343.030000000006,50.281111,12323.298,
-0.7,-0.5,43.059824,78478.4,65109.670000000006,48.80276,1405.4767500000003,
-0.7,-0.48,43.094567,78478.4,65162.43,48.863396,1507.6520799999998,
-0.7,-0.46,43.132462000000004,78478.4,65210.85000000001,48.924285,1638.29328,
-0.7,-0.44,43.174843,78478.4,65269.65,48.986378,1752.2102,
-0.7,-0.42,43.158196999999994,78478.4,65239.26,49.04740699999999,1905.66009,
-0.7,-0.4,43.155406,78478.4,65222.67,49.103597,2040.6348699999999,
-0.7,-0.38,43.157157,78478.4,65232.11,49.16272000000001,2190.6721,
-0.7,-0.36,43.154064,78478.4,65207.96000000001,49.219797,2351.3757,
-0.7,-0.34,43.117988000000004,78478.4,65149.36,49.274477,2526.6347999999994,
-0.7,-0.32,43.092161000000004,78478.4,65089.75999999999,49.32849300000001,2727.0938,
-0.7,-0.3,43.070386,78478.4,65051.090000000004,49.382523,2911.8842,
-0.7,-0.28,42.995264999999996,78478.4,64943.00000000001,49.432602,3102.7245,
-0.7,-0.26,42.926921,78478.4,64834.670000000006,49.48354700000001,3295.7239999999993,
-0.7,-0.24,42.854276000000006,78478.4,64716.810000000005,49.533705000000005,3543.129,
-0.7,-0.22,42.796375000000005,78478.4,64626.10999999999,49.580756,3716.9210999999996,
-0.7,-0.2,42.715745,78478.4,64503.149999999994,49.62783,3925.5900000000006,
-0.7,-0.18,42.631873,78478.4,64366.0,49.671150000000004,4148.956400000001,
-0.7,-0.16,42.524065,78478.4,64198.77000000001,49.714853,4390.2898,
-0.7,-0.14,42.43061099999999,78478.4,64047.22999999999,49.759505999999995,4636.9837,
-0.7,-0.12,42.32460700000001,78478.4,63876.520000000004,49.801045,4893.588100000001,
-0.7,-0.1,42.185983,78478.4,63663.049999999996,49.83864800000001,5156.215999999999,
-0.7,-0.08,42.072689999999994,78478.4,63482.43000000001,49.876436,5415.789,
-0.7,-0.06,41.936575000000005,78478.4,63279.899999999994,49.913824,5673.895699999999,
-0.7,-0.04,41.802792999999994,78478.4,63065.740000000005,49.949785000000006,5925.0686,
-0.7,-0.02,41.637295,78478.4,62806.990000000005,49.982352999999996,6220.891000000001,
-0.7,0.0,41.49089700000001,78478.4,62570.24999999999,50.015511,6502.925000000001,
-0.7,0.02,41.325593999999995,78478.4,62325.45999999999,50.045041999999995,6771.476000000001,
-0.7,0.04,41.16744599999999,78478.4,62080.69999999999,50.07459599999999,7040.093000000001,
-0.7,0.06,41.008597,78478.4,61847.5,50.100251,7293.442,
-0.7,0.08,40.822886999999994,78478.4,61568.939999999995,50.12807,7566.796,
-0.7,0.1,40.67487599999998,78478.4,61337.649999999994,50.152930999999995,7837.492999999999,
-0.7,0.12,40.4972,78478.4,61061.82,50.17557,8116.857,
-0.7,0.14,40.320739999999994,78478.4,60800.63999999999,50.197652999999995,8376.717,
-0.7,0.16,40.11926999999999,78478.4,60493.52,50.216443000000005,8679.308,
-0.7,0.18,39.92050499999999,78478.4,60197.66999999999,50.235002,8953.030999999999,
-0.7,0.2,39.744541000000005,78478.4,59924.96,50.2518,9204.009,
-0.7,0.22,39.54602,78478.4,59622.79,50.268205,9471.184,
-0.7,0.24,39.34849,78478.4,59318.58,50.281689,9739.275000000001,
-0.7,0.26,39.142193,78478.4,59008.49999999999,50.293929999999996,10006.410000000002,
-0.7,0.28,38.92786100000001,78478.4,58673.159999999996,50.30485300000001,10300.626,
-0.7,0.3,38.769867999999995,78478.4,58432.81,50.31347,10534.881000000001,
-0.7,0.32,38.54952900000001,78478.4,58098.159999999996,50.32171799999999,10788.702,
-0.7,0.34,38.341106,78478.4,57792.45999999999,50.327907,11026.399,
-0.7,0.36,38.10433699999999,78478.4,57439.69,50.332567,11305.898,
-0.7,0.38,37.911047,78478.4,57149.19000000001,50.336758999999994,11502.806999999999,
-0.7,0.4,37.686206000000006,78478.4,56833.2,50.33786100000001,11742.435000000001,
-0.7,0.42,37.504684,78478.4,56549.32,50.338096,11931.071000000002,
-0.7,0.44,37.322921,78478.4,56282.86,50.338023,12123.092,
-0.7,0.46,37.12287499999999,78478.4,55983.68000000001,50.334638999999996,12301.704000000002,
-0.7,0.48,36.940881,78478.4,55720.719999999994,50.333369000000005,12483.075000000003,
-0.7,0.5,36.70743,78478.4,55376.450000000004,50.32770300000001,12682.104,
-0.68,-0.5,43.266543,78478.4,65413.40000000001,48.84124799999999,1444.7119200000002,
-0.68,-0.48,43.31467899999999,78478.4,65483.6,48.904497000000006,1552.9487700000002,
-0.68,-0.46,43.36314800000001,78478.4,65552.81999999999,48.967457,1668.6712700000003,
-0.68,-0.44,43.372056,78478.4,65562.65,49.02638,1807.31293,
-0.68,-0.42,43.374318,78478.4,65560.22,49.08661,1951.12978,
-0.68,-0.4,43.37688,78478.4,65553.41,49.14706900000001,2105.1458999999995,
-0.68,-0.38,43.37152,78478.4,65540.51000000001,49.204671000000005,2268.5444,
-0.68,-0.36,43.341711000000004,78478.4,65488.86,49.261696,2429.3476000000005,
-0.68,-0.34,43.30922399999999,78478.4,65428.930000000015,49.31639100000001,2629.3432000000003,
-0.68,-0.32,43.26798599999999,78478.4,65351.41,49.372299000000005,2819.8961,
-0.68,-0.3,43.230245000000004,78478.4,65287.27,49.42461199999999,3020.0333000000005,
-0.68,-0.28,43.156176999999985,78478.4,65175.61000000001,49.475032,3231.5780999999997,
-0.68,-0.26,43.103624999999994,78478.4,65086.98,49.527729,3432.8286999999996,
-0.68,-0.24,42.999704,78478.4,64921.65,49.575064,3690.2041,
-0.68,-0.22,42.930453,78478.4,64812.06999999999,49.626583000000004,3895.9725,
-0.68,-0.2,42.85892499999999,78478.4,64700.99,49.673356,4105.6927000000005,
-0.68,-0.18,42.75407999999999,78478.4,64534.33,49.717772000000004,4345.920699999999,
-0.68,-0.16,42.672675000000005,78478.4,64409.19,49.762151,4586.5683,
-0.68,-0.14,42.564167999999995,78478.4,64241.4,49.80265000000001,4830.219999999998,
-0.68,-0.12,42.419804,78478.4,64010.86,49.844923,5117.928,
-0.68,-0.1,42.289621,78478.4,63804.29000000001,49.88341499999999,5388.083600000001,
-0.68,-0.08,42.18058299999999,78478.4,63638.47,49.924004,5624.9719000000005,
